graph_id,gt_x,gt_y,gt_th,est_x,est_y,est_th,err_x,err_y,err_th,err_trans,err_rot
84,-4.000000000e+00,8.000000000e+00,0.000000000e+00,-4.000099659e+00,8.000037193e+00,4.489867933e-06,-9.965896606e-05,3.719329834e-05,4.489867933e-06,1.063731688e-04,4.489867933e-06
85,-3.000000000e+00,-8.000000000e+00,3.141592503e+00,-2.999990463e+00,-8.000004768e+00,-3.141592026e+00,-9.536743164e-06,4.768371582e-06,7.116200891e-07,1.066240293e-05,7.116200891e-07
86,-3.000000000e+00,-7.000000000e+00,-1.570796371e+00,-2.999960423e+00,-6.999969482e+00,-1.570793748e+00,-3.051757812e-05,3.957748413e-05,2.601738970e-06,4.997699216e-05,2.601738970e-06
87,-3.000000000e+00,-6.000000000e+00,3.141592503e+00,-2.999967337e+00,-5.999961853e+00,3.141588926e+00,-3.266334534e-05,-3.814697266e-05,-3.646633104e-06,5.022036930e-05,3.646633104e-06
88,-3.000000000e+00,-5.000000000e+00,-1.570796371e+00,-2.999953985e+00,-4.999959469e+00,-1.570791006e+00,-4.053115845e-05,4.601478577e-05,5.378280548e-06,6.131994451e-05,5.378280548e-06
89,-3.000000000e+00,-4.000000000e+00,3.141592503e+00,-2.999983788e+00,-3.999935627e+00,-3.141589880e+00,-1.621246338e-05,-6.461143494e-05,2.787143330e-06,6.661442603e-05,2.787143330e-06
90,-3.000000000e+00,-3.000000000e+00,-1.570796371e+00,-3.000009298e+00,-2.999948740e+00,-1.570785403e+00,-5.125999451e-05,-9.298324585e-06,1.100542249e-05,5.209650408e-05,1.100542249e-05
91,-3.000000000e+00,-2.000000000e+00,3.141592503e+00,-2.999999762e+00,-1.999903679e+00,-3.141582966e+00,-2.384185791e-07,-9.632110596e-05,9.855501048e-06,9.632140427e-05,9.855501048e-06
92,-3.000000000e+00,-1.000000000e+00,-1.570796371e+00,-2.999997139e+00,-9.999426007e-01,-1.570785403e+00,-5.739927292e-05,2.861022949e-06,1.093930859e-05,5.747053001e-05,1.093930859e-05
93,-3.000000000e+00,0.000000000e+00,3.141592503e+00,-2.999992132e+00,6.790723273e-05,-3.141586304e+00,-7.867813110e-06,-6.790723273e-05,6.427711924e-06,6.836149987e-05,6.427711924e-06
94,-3.000000000e+00,1.000000000e+00,-1.570796371e+00,-2.999991655e+00,1.000070214e+00,-1.570791125e+00,-7.021427155e-05,8.344650269e-06,5.229942872e-06,7.070839638e-05,5.229942872e-06
95,-3.000000000e+00,2.000000000e+00,3.141592503e+00,-3.000026941e+00,2.000082493e+00,-3.141582727e+00,2.694129944e-05,-8.249282837e-05,1.010207689e-05,8.678076119e-05,1.010207689e-05
96,-3.000000000e+00,3.000000000e+00,-1.570796371e+00,-3.000041485e+00,3.000093699e+00,-1.570786715e+00,-9.369850159e-05,-4.148483276e-05,9.620211131e-06,1.024714657e-04,9.620211131e-06
97,-3.000000000e+00,4.000000000e+00,3.141592503e+00,-3.000044107e+00,4.000057697e+00,-3.141582489e+00,4.410743713e-05,-5.745887756e-05,1.030314979e-05,7.243610162e-05,1.030314979e-05
98,-3.000000000e+00,5.000000000e+00,-1.570796371e+00,-2.999994516e+00,5.000075817e+00,-1.570791245e+00,-7.581710815e-05,5.483627319e-06,5.154343853e-06,7.601515972e-05,5.154343853e-06
99,-3.000000000e+00,6.000000000e+00,3.141592503e+00,-3.000025988e+00,6.000090599e+00,-3.141578674e+00,2.598762512e-05,-9.059906006e-05,1.398139648e-05,9.425256576e-05,1.398139648e-05
100,-3.000000000e+00,7.000000000e+00,-1.570796371e+00,-3.000052929e+00,7.000067711e+00,-1.570792556e+00,-6.771087646e-05,-5.292892456e-05,3.859545814e-06,8.594320389e-05,3.859545814e-06
101,-3.000000000e+00,8.000000000e+00,3.141592503e+00,-3.000110388e+00,8.000075340e+00,-3.141588211e+00,1.103878021e-04,-7.581710815e-05,4.451144832e-06,1.339167648e-04,4.451144832e-06
102,-2.000000000e+00,-8.000000000e+00,0.000000000e+00,-1.999904156e+00,-7.999956131e+00,4.052873010e-06,9.584426880e-05,4.386901855e-05,4.052873010e-06,1.054068998e-04,4.052873010e-06
103,-2.000000000e+00,-7.000000000e+00,1.570796371e+00,-1.999977231e+00,-6.999925613e+00,1.570799351e+00,7.438659668e-05,-2.264976501e-05,3.018210236e-06,7.775845734e-05,3.018210236e-06
104,-2.000000000e+00,-6.000000000e+00,0.000000000e+00,-1.999972105e+00,-5.999925613e+00,1.099708811e-06,2.789497375e-05,7.438659668e-05,1.099708811e-06,7.944492245e-05,1.099708811e-06
105,-2.000000000e+00,-5.000000000e+00,1.570796371e+00,-1.999938965e+00,-4.999950409e+00,1.570801616e+00,4.959106445e-05,-6.103515625e-05,5.272133876e-06,7.864199870e-05,5.272133876e-06
106,-2.000000000e+00,-4.000000000e+00,0.000000000e+00,-1.999952793e+00,-3.999964714e+00,1.326623192e-06,4.720687866e-05,3.528594971e-05,1.326623192e-06,5.893714842e-05,1.326623192e-06
107,-2.000000000e+00,-3.000000000e+00,1.570796371e+00,-1.999983072e+00,-2.999909878e+00,1.570801258e+00,9.012222290e-05,-1.704692841e-05,4.895827260e-06,9.172029968e-05,4.895827260e-06
108,-2.000000000e+00,-2.000000000e+00,0.000000000e+00,-2.000000000e+00,-1.999915123e+00,7.641030606e-06,0.000000000e+00,8.487701416e-05,7.641030606e-06,8.487701416e-05,7.641030606e-06
109,-2.000000000e+00,-1.000000000e+00,1.570796371e+00,-1.999998331e+00,-9.999470711e-01,1.570806026e+00,5.292892456e-05,-1.668930054e-06,9.668102393e-06,5.295523079e-05,9.668102393e-06
110,-2.000000000e+00,0.000000000e+00,0.000000000e+00,-2.000024080e+00,9.060035518e-05,7.090578492e-06,-2.408027649e-05,9.060035518e-05,7.090578492e-06,9.374584624e-05,7.090578492e-06
111,-2.000000000e+00,1.000000000e+00,1.570796371e+00,-1.999999762e+00,1.000103354e+00,1.570804358e+00,1.033544540e-04,-2.384185791e-07,8.040493412e-06,1.033547305e-04,8.040493412e-06
112,-2.000000000e+00,2.000000000e+00,0.000000000e+00,-2.000012159e+00,2.000104427e+00,8.891380276e-06,-1.215934753e-05,1.044273376e-04,8.891380276e-06,1.051328582e-04,8.891380276e-06
113,-2.000000000e+00,3.000000000e+00,1.570796371e+00,-2.000025034e+00,3.000077009e+00,1.570810437e+00,7.700920105e-05,2.491474152e-05,1.412634629e-05,8.093924407e-05,1.412634629e-05
114,-2.000000000e+00,4.000000000e+00,0.000000000e+00,-2.000014067e+00,4.000094891e+00,1.183248605e-05,-1.406669617e-05,9.489059448e-05,1.183248605e-05,9.592756396e-05,1.183248605e-05
115,-2.000000000e+00,5.000000000e+00,1.570796371e+00,-2.000003099e+00,5.000056744e+00,1.570802689e+00,5.674362183e-05,3.099441528e-06,6.353104254e-06,5.682820847e-05,6.353104254e-06
