graph_id,gt_x,gt_y,gt_th,est_x,est_y,est_th,err_x,err_y,err_th,err_trans,err_rot
51,-5.000000000e+00,-8.000000000e+00,3.141592503e+00,-5.014359951e+00,-7.998810768e+00,-3.140774965e+00,1.435995102e-02,-1.188755035e-03,8.178490098e-04,1.440907083e-02,8.178490098e-04
52,-5.000000000e+00,-7.000000000e+00,-1.570796371e+00,-5.003133297e+00,-6.983937263e+00,-1.570597768e+00,-1.606273651e-02,-3.133296967e-03,1.985550916e-04,1.636548340e-02,1.985550916e-04
53,-5.000000000e+00,-6.000000000e+00,3.141592503e+00,-4.993465900e+00,-6.005955219e+00,3.140865803e+00,-6.534099579e-03,5.955219269e-03,-7.268643240e-04,8.840763010e-03,7.268643240e-04
54,-5.000000000e+00,-5.000000000e+00,-1.570796371e+00,-5.011287689e+00,-4.994685650e+00,-1.571132660e+00,-5.314350128e-03,-1.128768921e-02,-3.363210999e-04,1.247614715e-02,3.363210999e-04
55,-5.000000000e+00,-4.000000000e+00,3.141592503e+00,-5.032445431e+00,-4.015367508e+00,3.141406298e+00,3.244543076e-02,1.536750793e-02,-1.862264908e-04,3.590078279e-02,1.862264908e-04
56,-5.000000000e+00,-3.000000000e+00,-1.570796371e+00,-5.047107220e+00,-3.033998966e+00,-1.571555018e+00,3.399896622e-02,-4.710721970e-02,-7.587039145e-04,5.809492245e-02,7.587039145e-04
57,-5.000000000e+00,-2.000000000e+00,3.141592503e+00,-5.069813251e+00,-2.024514914e+00,3.140913963e+00,6.981325150e-02,2.451491356e-02,-6.785253063e-04,7.399237156e-02,6.785253063e-04
58,-5.000000000e+00,-1.000000000e+00,-1.570796371e+00,-5.050635815e+00,-1.041607380e+00,-1.571572185e+00,4.160737991e-02,-5.063581467e-02,-7.758711581e-04,6.553746760e-02,7.758711581e-04
59,-5.000000000e+00,0.000000000e+00,3.141592503e+00,-5.038433075e+00,-6.852070242e-02,3.140723705e+00,3.843307495e-02,6.852070242e-02,-8.687804802e-04,7.856327295e-02,8.687804802e-04
60,-5.000000000e+00,1.000000000e+00,-1.570796371e+00,-5.024703026e+00,9.517976642e-01,-1.570978284e+00,4.820233583e-02,-2.470302582e-02,-1.819411846e-04,5.416368321e-02,1.819411846e-04
61,-5.000000000e+00,2.000000000e+00,3.141592503e+00,-5.011735439e+00,1.972062707e+00,-3.141003132e+00,1.173543930e-02,2.793729305e-02,5.896079820e-04,3.030202724e-02,5.896079820e-04
62,-5.000000000e+00,3.000000000e+00,-1.570796371e+00,-5.032181263e+00,2.960272312e+00,-1.570942879e+00,3.972768784e-02,-3.218126297e-02,-1.465369278e-04,5.112653971e-02,1.465369278e-04
63,-5.000000000e+00,4.000000000e+00,3.141592503e+00,-5.019507408e+00,3.946428061e+00,3.140968084e+00,1.950740814e-02,5.357193947e-02,-6.243649404e-04,5.701308325e-02,6.243649404e-04
64,-5.000000000e+00,5.000000000e+00,-1.570796371e+00,-5.007248402e+00,4.958130360e+00,-1.570639014e+00,4.186964035e-02,-7.248401642e-03,1.573803311e-04,4.249242321e-02,1.573803311e-04
65,-5.000000000e+00,6.000000000e+00,3.141592503e+00,-5.018360615e+00,5.980220795e+00,3.141055107e+00,1.836061478e-02,1.977920532e-02,-5.375174223e-04,2.698757313e-02,5.375174223e-04
66,-5.000000000e+00,7.000000000e+00,-1.570796371e+00,-5.015922546e+00,6.976933956e+00,-1.570839643e+00,2.306604385e-02,-1.592254639e-02,-4.331595846e-05,2.802801877e-02,4.331595846e-05
67,-5.000000000e+00,8.000000000e+00,3.141592503e+00,-5.035416603e+00,7.964942932e+00,3.141322851e+00,3.541660309e-02,3.505706787e-02,-2.697207674e-04,4.983305931e-02,2.697207674e-04
68,-4.000000000e+00,-8.000000000e+00,0.000000000e+00,-4.005125523e+00,-7.980745316e+00,1.775835262e-04,-5.125522614e-03,1.925468445e-02,1.775835262e-04,1.992520690e-02,1.775835262e-04
69,-4.000000000e+00,-7.000000000e+00,1.570796371e+00,-4.022910595e+00,-6.969207287e+00,1.570960999e+00,3.079271317e-02,2.291059494e-02,1.646578166e-04,3.838081285e-02,1.646578166e-04
70,-4.000000000e+00,-6.000000000e+00,0.000000000e+00,-4.011505604e+00,-5.989804745e+00,-6.172682624e-04,-1.150560379e-02,1.019525528e-02,-6.172682624e-04,1.537277270e-02,6.172682624e-04
71,-4.000000000e+00,-5.000000000e+00,1.570796371e+00,-4.029445171e+00,-4.983511925e+00,1.571125865e+00,1.648807526e-02,2.944517136e-02,3.295337083e-04,3.374721855e-02,3.295337083e-04
72,-4.000000000e+00,-4.000000000e+00,0.000000000e+00,-4.050966263e+00,-4.003485680e+00,1.241212594e-04,-5.096626282e-02,-3.485679626e-03,1.241212594e-04,5.108531937e-02,1.241212594e-04
73,-4.000000000e+00,-3.000000000e+00,1.570796371e+00,-4.035065651e+00,-3.016733885e+00,1.570144415e+00,-1.673388481e-02,3.506565094e-02,-6.519450108e-04,3.885386512e-02,6.519450108e-04
74,-4.000000000e+00,-2.000000000e+00,0.000000000e+00,-4.058137894e+00,-2.006901503e+00,-6.519482704e-04,-5.813789368e-02,-6.901502609e-03,-6.519482704e-04,5.854609609e-02,6.519482704e-04
75,-4.000000000e+00,-1.000000000e+00,1.570796371e+00,-4.041408539e+00,-1.019942284e+00,1.569918990e+00,-1.994234324e-02,4.140853882e-02,-8.773225709e-04,4.596046358e-02,8.773225709e-04
76,-4.000000000e+00,0.000000000e+00,0.000000000e+00,-4.030899048e+00,-4.159239680e-02,-8.001923561e-04,-3.089904785e-02,-4.159239680e-02,-8.001923561e-04,5.181388557e-02,8.001923561e-04
