graph_id,gt_x,gt_y,gt_th,est_x,est_y,est_th,err_x,err_y,err_th,err_trans,err_rot
49,-6.000000000e+00,7.000000000e+00,1.570796371e+00,-6.000259876e+00,6.999894142e+00,1.570819497e+00,-1.058578491e-04,2.598762512e-04,2.311822209e-05,2.806092380e-04,2.311822209e-05
50,-6.000000000e+00,8.000000000e+00,0.000000000e+00,-6.000266552e+00,7.999844551e+00,2.207061516e-05,-2.665519714e-04,-1.554489136e-04,2.207061516e-05,3.085681819e-04,2.207061516e-05
51,-5.000000000e+00,-8.000000000e+00,3.141592503e+00,-5.000021458e+00,-8.000055313e+00,-3.141587496e+00,2.145767212e-05,5.531311035e-05,5.283079645e-06,5.932935164e-05,5.283079645e-06
52,-5.000000000e+00,-7.000000000e+00,-1.570796371e+00,-4.999988556e+00,-7.000025272e+00,-1.570788264e+00,2.527236938e-05,1.144409180e-05,8.158416676e-06,2.774274435e-05,8.158416676e-06
53,-5.000000000e+00,-6.000000000e+00,3.141592503e+00,-5.000003815e+00,-6.000026226e+00,-3.141587973e+00,3.814697266e-06,2.622604370e-05,4.812680345e-06,2.650202441e-05,4.812680345e-06
54,-5.000000000e+00,-5.000000000e+00,-1.570796371e+00,-5.000001431e+00,-5.000022888e+00,-1.570783854e+00,2.288818359e-05,-1.430511475e-06,1.250656351e-05,2.293284342e-05,1.250656351e-05
55,-5.000000000e+00,-4.000000000e+00,3.141592503e+00,-5.000021935e+00,-4.000029087e+00,-3.141578436e+00,2.193450928e-05,2.908706665e-05,1.433100806e-05,3.643048331e-05,1.433100806e-05
56,-5.000000000e+00,-3.000000000e+00,-1.570796371e+00,-4.999998093e+00,-2.999996185e+00,-1.570779681e+00,-3.814697266e-06,1.907348633e-06,1.671544487e-05,4.264961262e-06,1.671544487e-05
57,-5.000000000e+00,-2.000000000e+00,3.141592503e+00,-5.000008583e+00,-1.999995232e+00,-3.141574860e+00,8.583068848e-06,-4.768371582e-06,1.793839692e-05,9.818678336e-06,1.793839692e-05
58,-5.000000000e+00,-1.000000000e+00,-1.570796371e+00,-4.999980927e+00,-1.000032663e+00,-1.570778608e+00,3.266334534e-05,1.907348633e-05,1.773484109e-05,3.782449130e-05,1.773484109e-05
59,-5.000000000e+00,0.000000000e+00,3.141592503e+00,-4.999985218e+00,-3.620215648e-05,-3.141572714e+00,-1.478195190e-05,3.620215648e-05,1.992542457e-05,3.910373925e-05,1.992542457e-05
60,-5.000000000e+00,1.000000000e+00,-1.570796371e+00,-5.000030518e+00,9.999328852e-01,-1.570778489e+00,6.711483002e-05,-3.051757812e-05,1.787480323e-05,7.372735854e-05,1.787480323e-05
61,-5.000000000e+00,2.000000000e+00,3.141592503e+00,-5.000042439e+00,1.999867916e+00,-3.141569853e+00,4.243850708e-05,1.320838928e-04,2.279373984e-05,1.387342054e-04,2.279373984e-05
62,-5.000000000e+00,3.000000000e+00,-1.570796371e+00,-5.000100613e+00,2.999900103e+00,-1.570772767e+00,9.989738464e-05,-1.006126404e-04,2.356193363e-05,1.417829044e-04,2.356193363e-05
63,-5.000000000e+00,4.000000000e+00,3.141592503e+00,-5.000160217e+00,3.999871731e+00,-3.141573906e+00,1.602172852e-04,1.282691956e-04,1.893834269e-05,2.052378259e-04,1.893834269e-05
64,-5.000000000e+00,5.000000000e+00,-1.570796371e+00,-5.000185966e+00,4.999864101e+00,-1.570771098e+00,1.358985901e-04,-1.859664917e-04,2.523808689e-05,2.303301153e-04,2.523808689e-05
65,-5.000000000e+00,6.000000000e+00,3.141592503e+00,-5.000167370e+00,5.999908924e+00,-3.141567230e+00,1.673698425e-04,9.107589722e-05,2.551207763e-05,1.905452227e-04,2.551207763e-05
66,-5.000000000e+00,7.000000000e+00,-1.570796371e+00,-5.000253201e+00,6.999868870e+00,-1.570771813e+00,1.311302185e-04,-2.532005310e-04,2.451905311e-05,2.851414320e-04,2.451905311e-05
67,-5.000000000e+00,8.000000000e+00,3.141592503e+00,-5.000300884e+00,7.999849796e+00,-3.141564131e+00,3.008842468e-04,1.502037048e-04,2.864865382e-05,3.362922580e-04,2.864865382e-05
68,-4.000000000e+00,-8.000000000e+00,0.000000000e+00,-3.999986172e+00,-8.000029564e+00,7.175583505e-06,1.382827759e-05,-2.956390381e-05,7.175583505e-06,3.263810140e-05,7.175583505e-06
69,-4.000000000e+00,-7.000000000e+00,1.570796371e+00,-3.999972105e+00,-7.000017643e+00,1.570810199e+00,-1.764297485e-05,-2.813339233e-05,1.384496136e-05,3.320786709e-05,1.384496136e-05
70,-4.000000000e+00,-6.000000000e+00,0.000000000e+00,-4.000019550e+00,-6.000038624e+00,1.294763661e-05,-1.955032349e-05,-3.862380981e-05,1.294763661e-05,4.328988143e-05,1.294763661e-05
71,-4.000000000e+00,-5.000000000e+00,1.570796371e+00,-3.999994278e+00,-5.000052929e+00,1.570810795e+00,-5.292892456e-05,-5.483627319e-06,1.448192961e-05,5.321222852e-05,1.448192961e-05
72,-4.000000000e+00,-4.000000000e+00,0.000000000e+00,-3.999987602e+00,-4.000018597e+00,1.608881212e-05,1.239776611e-05,-1.859664917e-05,1.608881212e-05,2.235039028e-05,1.608881212e-05
73,-4.000000000e+00,-3.000000000e+00,1.570796371e+00,-3.999993086e+00,-3.000022173e+00,1.570816517e+00,-2.217292786e-05,-6.675720215e-06,2.012317418e-05,2.315607890e-05,2.012317418e-05
74,-4.000000000e+00,-2.000000000e+00,0.000000000e+00,-4.000028133e+00,-1.999997497e+00,2.466399565e-05,-2.813339233e-05,2.503395081e-06,2.466399565e-05,2.824455260e-05,2.466399565e-05
75,-4.000000000e+00,-1.000000000e+00,1.570796371e+00,-4.000008106e+00,-1.000021935e+00,1.570820332e+00,-2.199411392e-05,8.106231689e-06,2.404648694e-05,2.344039422e-05,2.404648694e-05
76,-4.000000000e+00,0.000000000e+00,0.000000000e+00,-4.000016689e+00,-3.051895692e-05,2.153283094e-05,-1.668930054e-05,-3.051895692e-05,2.153283094e-05,3.478418512e-05,2.153283094e-05
77,-4.000000000e+00,1.000000000e+00,1.570796371e+00,-4.000051498e+00,9.999162555e-01,1.570811510e+00,-8.368492126e-05,5.149841309e-05,1.517073633e-05,9.826114547e-05,1.517073633e-05
78,-4.000000000e+00,2.000000000e+00,0.000000000e+00,-4.000083447e+00,1.999924064e+00,1.578035881e-05,-8.344650269e-05,-7.593631744e-05,1.578035881e-05,1.128257209e-04,1.578035881e-05
79,-4.000000000e+00,3.000000000e+00,1.570796371e+00,-4.000112057e+00,2.999943972e+00,1.570822716e+00,-5.602836609e-05,1.122951508e-04,2.634301381e-05,1.254965318e-04,2.634301381e-05
80,-4.000000000e+00,4.000000000e+00,0.000000000e+00,-4.000156403e+00,3.999894619e+00,2.368469359e-05,-1.564025879e-04,-1.053810120e-04,2.368469359e-05,1.885919628e-04,2.368469359e-05
81,-4.000000000e+00,5.000000000e+00,1.570796371e+00,-4.000164986e+00,4.999936581e+00,1.570819259e+00,-6.341934204e-05,1.652240753e-04,2.288978794e-05,1.769774244e-04,2.288978794e-05
82,-4.000000000e+00,6.000000000e+00,0.000000000e+00,-4.000205994e+00,5.999927044e+00,2.380933984e-05,-2.059936523e-04,-7.295608521e-05,2.380933984e-05,2.185314079e-04,2.380933984e-05
83,-4.000000000e+00,7.000000000e+00,1.570796371e+00,-4.000256062e+00,6.999885082e+00,1.570817709e+00,-1.149177551e-04,2.558231354e-04,2.134988790e-05,2.804488759e-04,2.134988790e-05
84,-4.000000000e+00,8.000000000e+00,0.000000000e+00,-4.000286579e+00,7.999867439e+00,2.575905819e-05,-2.865791321e-04,-1.325607300e-04,2.575905819e-05,3.157529864e-04,2.575905819e-05
85,-3.000000000e+00,-8.000000000e+00,3.141592503e+00,-3.000027657e+00,-8.000047684e+00,-3.141588449e+00,2.765655518e-05,4.768371582e-05,4.407526831e-06,5.512369535e-05,4.407526831e-06
86,-3.000000000e+00,-7.000000000e+00,-1.570796371e+00,-2.999969959e+00,-7.000029087e+00,-1.570786357e+00,2.908706665e-05,3.004074097e-05,1.001386590e-05,4.181511031e-05,1.001386590e-05
87,-3.000000000e+00,-6.000000000e+00,3.141592503e+00,-2.999927044e+00,-6.000048161e+00,-3.141581297e+00,-7.295608521e-05,4.816055298e-05,1.137479012e-05,8.741870261e-05,1.137479012e-05
88,-3.000000000e+00,-5.000000000e+00,-1.570796371e+00,-2.999916792e+00,-5.000029087e+00,-1.570776701e+00,2.908706665e-05,8.320808411e-05,1.967248318e-05,8.814557805e-05,1.967248318e-05
89,-3.000000000e+00,-4.000000000e+00,3.141592503e+00,-2.999978781e+00,-4.000050545e+00,-3.141572237e+00,-2.121925354e-05,5.054473877e-05,2.060468250e-05,5.481813059e-05,2.060468250e-05
90,-3.000000000e+00,-3.000000000e+00,-1.570796371e+00,-2.999987841e+00,-3.000044107e+00,-1.570778489e+00,4.410743713e-05,1.215934753e-05,1.788974441e-05,4.575276762e-05,1.788974441e-05
91,-3.000000000e+00,-2.000000000e+00,3.141592503e+00,-2.999987841e+00,-2.000015259e+00,-3.141572714e+00,-1.215934753e-05,1.525878906e-05,1.995815364e-05,1.951103150e-05,1.995815364e-05
92,-3.000000000e+00,-1.000000000e+00,-1.570796371e+00,-2.999983311e+00,-1.000068903e+00,-1.570774913e+00,6.890296936e-05,1.668930054e-05,2.143910933e-05,7.089535939e-05,2.143910933e-05
93,-3.000000000e+00,0.000000000e+00,3.141592503e+00,-2.999994993e+00,-6.570611004e-05,-3.141572237e+00,-5.006790161e-06,6.570611004e-05,2.052732088e-05,6.589658733e-05,2.052732088e-05
94,-3.000000000e+00,1.000000000e+00,-1.570796371e+00,-3.000016689e+00,9.999186993e-01,-1.570781231e+00,8.130073547e-05,-1.668930054e-05,1.517620785e-05,8.299604087e-05,1.517620785e-05
95,-3.000000000e+00,2.000000000e+00,3.141592503e+00,-3.000047684e+00,1.999936223e+00,-3.141570807e+00,4.768371582e-05,6.377696991e-05,2.192367901e-05,7.963189273e-05,2.192367901e-05
96,-3.000000000e+00,3.000000000e+00,-1.570796371e+00,-3.000124693e+00,2.999960184e+00,-1.570771933e+00,3.981590271e-05,-1.246929169e-04,2.440207572e-05,1.308954961e-04,2.440207572e-05
97,-3.000000000e+00,4.000000000e+00,3.141592503e+00,-3.000141859e+00,3.999911785e+00,-3.141564846e+00,1.418590546e-04,8.821487427e-05,2.800972470e-05,1.670504571e-04,2.800972470e-05
98,-3.000000000e+00,5.000000000e+00,-1.570796371e+00,-3.000140667e+00,4.999927998e+00,-1.570769310e+00,7.200241089e-05,-1.406669617e-04,2.700562436e-05,1.580238604e-04,2.700562436e-05
99,-3.000000000e+00,6.000000000e+00,3.141592503e+00,-3.000177145e+00,5.999951363e+00,-3.141556978e+00,1.771450043e-04,4.863739014e-05,3.579663826e-05,1.837007003e-04,3.579663826e-05
100,-3.000000000e+00,7.000000000e+00,-1.570796371e+00,-3.000252962e+00,6.999914169e+00,-1.570772409e+00,8.583068848e-05,-2.529621124e-04,2.397991557e-05,2.671268303e-04,2.397991557e-05
101,-3.000000000e+00,8.000000000e+00,3.141592503e+00,-3.000321388e+00,7.999917030e+00,-3.141566992e+00,3.213882446e-04,8.296966553e-05,2.563564158e-05,3.319252573e-04,2.563564158e-05
102,-2.000000000e+00,-8.000000000e+00,0.000000000e+00,-1.999851108e+00,-8.000019073e+00,1.664720912e-05,1.488924026e-04,-1.907348633e-05,1.664720912e-05,1.501091174e-04,1.664720912e-05
103,-2.000000000e+00,-7.000000000e+00,1.570796371e+00,-1.999961495e+00,-6.999995708e+00,1.570810199e+00,4.291534424e-06,-3.838539124e-05,1.390629041e-05,3.862454469e-05,1.390629041e-05
104,-2.000000000e+00,-6.000000000e+00,0.000000000e+00,-1.999912500e+00,-6.000007153e+00,1.942177187e-05,8.749961853e-05,-7.152557373e-06,1.942177187e-05,8.779147174e-05,1.942177187e-05
105,-2.000000000e+00,-5.000000000e+00,1.570796371e+00,-1.999891758e+00,-5.000012875e+00,1.570819855e+00,-1.287460327e-05,-1.082420349e-04,2.345726352e-05,1.090050137e-04,2.345726352e-05
106,-2.000000000e+00,-4.000000000e+00,0.000000000e+00,-1.999958754e+00,-4.000060081e+00,1.521910326e-05,4.124641418e-05,-6.008148193e-05,1.521910326e-05,7.287695917e-05,1.521910326e-05
107,-2.000000000e+00,-3.000000000e+00,1.570796371e+00,-1.999974608e+00,-3.000017881e+00,1.570815802e+00,-1.788139343e-05,-2.551078796e-05,1.948741192e-05,3.115356230e-05,1.948741192e-05
108,-2.000000000e+00,-2.000000000e+00,0.000000000e+00,-1.999984384e+00,-2.000044584e+00,1.812966730e-05,1.561641693e-05,-4.458427429e-05,1.812966730e-05,4.724012979e-05,1.812966730e-05
109,-2.000000000e+00,-1.000000000e+00,1.570796371e+00,-1.999993563e+00,-1.000066996e+00,1.570816398e+00,-6.693601608e-05,-6.437301636e-06,2.003445115e-05,6.724484410e-05,2.003445115e-05
110,-2.000000000e+00,0.000000000e+00,0.000000000e+00,-2.000029802e+00,-3.866068801e-05,1.906691614e-05,-2.980232239e-05,-3.866068801e-05,1.906691614e-05,4.881421046e-05,1.906691614e-05
